id,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G3,sex.e,famsize.e,Pstatus.e,Mjob.e,Fjob.e,reason.e,guardian.e,schoolsup.e,famsup.e,paid.e,activities.e,nursery.e,higher.e,internet.e,romantic.e,result
1661,17,3,2,4,5,3,2,2,2,4,5,1,23,10,0,0,0,4,3,3,1,0,1,0,0,0,1,0,1,1
1662,17,2,1,4,2,2,2,1,2,1,4,4,16,6,0,0,1,0,2,2,2,1,1,0,0,1,1,0,1,0
1663,18,0,4,1,8,1,4,5,3,5,2,3,3,16,1,0,1,3,2,2,2,1,0,1,1,0,1,1,0,1
1664,17,1,0,4,2,2,4,4,2,4,3,4,19,7,1,1,1,1,0,3,1,1,0,0,1,1,0,0,1,0
1665,17,2,3,1,4,1,2,3,2,2,3,3,16,11,1,0,1,2,0,1,0,1,0,1,1,0,0,1,0,1
1666,16,4,4,2,5,1,3,5,3,1,3,4,7,11,0,1,1,0,1,2,2,1,1,0,1,0,1,1,1,1
1667,18,1,2,4,2,3,3,3,4,3,2,1,21,2,1,1,1,0,1,3,0,0,1,0,0,0,1,0,0,0
1668,15,4,4,1,7,1,5,2,1,4,4,4,1,20,1,0,0,2,2,1,2,0,0,1,1,0,0,1,1,1
1669,17,2,0,3,9,0,5,2,5,4,5,2,3,16,0,0,0,3,2,3,1,1,0,1,0,0,1,1,0,1
1670,18,0,2,3,3,2,4,1,3,3,2,2,22,1,0,1,0,2,4,3,2,1,1,0,1,1,0,0,0,0
1671,16,4,1,2,5,0,1,5,2,5,2,3,8,15,1,1,0,3,2,1,0,1,0,1,0,1,1,1,0,1
1672,15,2,3,2,9,1,2,3,5,5,2,3,6,16,0,0,1,2,2,3,1,1,0,1,1,1,1,1,1,1
1673,18,1,3,2,3,1,4,4,4,4,5,4,17,5,1,0,1,0,0,2,2,1,1,0,1,1,1,0,0,0
1674,15,0,2,3,2,2,4,5,1,4,4,2,13,3,0,0,1,4,4,0,2,1,1,0,0,0,0,0,1,0
1675,15,4,1,1,9,0,4,2,1,1,2,4,0,18,1,1,0,4,4,0,1,1,0,1,0,0,0,1,0,1
1676,15,2,0,1,10,0,3,5,2,3,1,3,9,17,1,1,0,0,1,3,2,1,0,1,0,1,0,1,1,1
1677,17,0,3,1,3,2,1,4,4,1,5,5,28,2,1,0,1,4,1,0,1,0,1,0,0,0,0,0,1,0
1678,17,0,2,2,4,1,3,5,1,2,4,2,6,14,1,1,1,3,4,0,2,1,0,1,1,1,1,1,1,1
1679,16,3,3,4,3,2,5,1,5,4,1,2,24,4,0,1,0,0,4,0,1,0,1,1,0,1,1,0,1,0
1680,16,0,1,3,2,2,4,4,5,4,2,5,17,9,0,0,0,3,1,2,2,0,1,0,1,0,0,0,0,0
1681,18,2,0,2,9,1,3,3,2,1,1,5,18,18,0,1,0,0,0,2,1,1,1,1,1,1,0,0,0,1
1682,16,1,1,2,2,0,4,2,4,4,3,2,12,9,0,0,0,3,0,0,1,1,1,0,1,1,0,0,0,0
1683,15,3,4,4,2,3,1,5,5,1,4,2,14,8,1,0,1,3,0,1,2,0,1,0,1,1,1,0,0,0
1684,15,2,1,4,1,2,2,4,1,5,4,2,19,6,1,1,0,4,0,1,1,1,1,0,1,0,1,0,1,0
1685,17,2,1,2,1,3,3,1,5,3,3,3,24,5,0,1,0,0,1,1,2,1,1,0,1,1,0,0,0,0
1686,15,2,3,4,5,0,1,1,1,1,1,2,6,10,0,0,1,2,3,2,2,1,1,0,0,1,0,0,1,1
1687,18,4,1,2,10,0,2,3,4,2,4,1,1,20,0,1,1,4,2,2,2,0,0,1,1,0,0,1,0,1
1688,15,4,2,1,3,3,4,2,2,3,2,2,19,6,0,0,1,3,2,2,1,1,1,0,1,0,1,0,1,0
1689,15,1,3,2,6,1,1,1,2,1,3,5,19,14,0,1,0,3,2,2,2,0,0,1,0,0,1,1,1,1
1690,18,2,3,4,1,3,5,2,2,3,4,1,29,6,1,1,0,2,2,0,1,1,1,1,1,0,1,0,1,0
1691,16,4,4,1,1,2,2,4,3,1,4,5,19,4,1,1,0,2,1,2,0,1,1,0,0,0,0,0,1,0
1692,16,4,2,3,4,3,2,5,2,5,5,5,27,1,1,0,0,3,3,0,0,0,1,1,1,0,1,0,1,0
1693,18,4,1,1,3,1,4,3,2,1,1,4,25,8,0,1,1,2,1,1,0,0,1,1,1,0,1,0,1,0
1694,17,1,4,1,4,0,5,1,1,3,3,2,6,11,0,0,1,1,3,0,2,0,0,1,0,1,1,1,1,1
1695,15,1,2,1,4,1,3,5,4,4,4,2,5,15,0,0,0,4,1,1,1,1,0,1,0,0,1,1,1,1
1696,18,2,4,4,1,3,1,1,4,2,3,2,17,5,0,0,0,0,4,2,2,1,1,0,1,1,0,0,0,0
1697,15,3,0,4,2,3,4,3,5,5,2,5,13,6,1,1,0,2,3,1,1,0,1,0,0,1,1,0,1,0
1698,17,2,1,2,3,2,5,1,2,1,5,1,10,4,1,0,1,2,2,1,0,0,1,0,1,0,1,1,0,0
1699,15,4,4,2,5,2,2,3,4,3,1,2,10,10,0,0,0,1,3,0,0,1,1,0,0,1,0,0,0,1
1700,18,4,0,2,5,1,2,5,4,3,1,2,9,15,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1
1701,15,0,1,3,4,3,2,4,4,2,2,1,29,2,1,0,0,1,3,3,2,1,1,0,1,0,0,0,0,0
1702,16,2,4,2,4,1,5,3,4,2,4,1,1,16,0,0,1,0,0,1,2,1,0,1,0,1,0,1,0,1
1703,17,4,4,2,8,1,5,4,1,3,5,2,2,16,0,1,1,4,0,2,1,1,0,1,1,1,1,1,0,1
1704,17,4,4,2,4,0,3,2,2,4,1,4,9,12,0,0,0,2,4,1,1,0,0,1,1,1,1,0,1,1
1705,17,3,4,3,4,2,1,5,4,5,3,2,0,10,0,1,1,4,3,3,0,1,1,0,0,0,1,0,0,1
1706,18,0,3,4,2,3,2,3,1,2,2,2,15,6,0,0,1,0,4,0,2,1,1,0,0,0,0,0,1,0
1707,17,2,4,3,2,3,3,5,3,2,1,5,13,7,0,0,0,2,2,1,2,1,0,0,1,0,0,0,1,0
1708,16,1,3,3,1,2,5,4,5,4,4,3,8,9,1,1,1,1,3,3,1,0,1,0,0,1,0,0,0,0
1709,18,2,3,1,2,2,3,4,1,5,5,2,6,11,1,0,0,3,1,2,1,0,0,1,1,1,0,1,1,1
1710,16,2,0,4,2,2,2,5,5,4,1,5,22,1,0,0,1,1,1,2,2,1,1,0,0,0,1,0,0,0
1711,15,3,1,4,3,2,1,5,5,4,4,3,24,2,1,0,1,3,1,0,2,1,1,1,0,0,1,0,1,0
1712,15,2,3,1,4,0,3,4,3,4,4,5,6,13,0,1,1,1,0,2,1,0,0,1,0,1,0,1,0,1
1713,15,3,2,1,5,1,5,5,3,5,2,5,0,14,0,1,1,0,1,3,2,1,0,1,0,1,1,1,1,1
1714,15,3,3,2,4,2,4,4,3,1,4,4,19,10,0,1,0,4,2,1,2,0,1,0,0,1,0,0,0,1
1715,16,4,2,3,3,2,4,2,1,5,2,1,24,1,0,1,0,3,3,3,0,0,1,0,1,1,1,0,0,0
1716,18,1,0,4,2,3,3,4,3,2,3,1,21,0,1,1,0,0,3,0,2,0,1,0,1,1,0,0,1,0
1717,18,3,2,3,3,2,5,1,4,4,2,5,13,9,0,0,1,4,0,1,2,1,1,0,0,0,0,0,0,0
1718,17,0,0,2,6,0,3,4,1,2,1,1,7,11,1,1,1,4,0,3,2,0,0,0,1,0,0,1,1,1
1719,16,0,0,1,10,1,3,2,2,3,2,2,2,18,0,1,0,2,0,0,1,1,0,1,1,1,1,1,1,1
1720,15,1,0,3,1,2,4,4,3,4,5,4,5,5,0,1,0,2,2,0,0,0,1,0,1,1,1,1,1,0
1721,16,3,2,4,4,2,3,5,1,2,3,4,14,5,0,0,0,2,3,1,1,0,1,0,1,1,0,0,1,0
1722,17,1,2,3,2,3,4,2,3,1,2,1,19,3,1,0,0,3,4,1,0,0,0,0,1,0,0,0,0,0
1723,17,4,0,3,2,3,5,3,5,5,3,1,14,6,0,1,1,3,0,2,0,0,1,0,0,0,0,0,0,0
1724,16,0,0,2,5,0,5,4,4,4,2,4,7,15,0,0,0,4,1,2,2,0,0,1,0,1,1,1,0,1
1725,16,2,1,3,1,2,5,5,5,2,4,5,18,10,0,0,1,3,4,1,0,1,0,0,0,1,0,0,0,1
1726,16,0,0,3,3,0,4,3,3,4,4,5,4,1,1,0,0,4,4,2,0,0,0,0,1,1,1,0,1,0
1727,18,3,4,1,9,1,2,3,1,4,1,5,12,19,1,0,1,0,0,1,2,0,1,0,1,0,1,1,1,1
1728,15,1,1,1,7,1,2,3,4,5,4,2,1,18,1,1,0,1,1,2,2,1,0,1,0,0,0,1,1,1
1729,16,0,1,4,3,3,2,1,5,2,5,5,11,6,0,1,0,4,0,3,0,1,1,0,0,0,1,0,0,0
1730,16,2,1,4,2,2,2,5,4,2,4,5,15,7,1,0,1,4,0,0,1,0,0,0,1,1,0,0,0,0
1731,16,2,4,1,6,0,5,1,4,1,5,1,6,12,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1
1732,17,1,1,1,6,0,2,5,3,4,2,3,8,12,1,0,0,2,4,1,1,0,0,1,1,0,1,1,1,1
1733,17,1,1,4,1,3,3,5,4,3,2,5,20,7,1,0,1,2,4,1,1,0,1,0,1,0,1,0,1,0
1734,18,0,2,4,2,3,4,2,2,5,5,5,11,7,0,1,0,2,1,3,0,0,1,0,1,0,1,0,1,0
1735,15,3,2,4,2,3,2,3,2,1,1,3,24,1,1,0,1,4,4,0,1,1,1,0,1,0,1,0,1,0
1736,18,4,0,4,1,2,5,4,5,2,4,5,14,8,0,1,0,4,2,2,0,0,0,1,0,1,1,0,1,0
1737,15,2,0,4,2,2,2,2,5,4,5,3,12,5,0,0,0,3,0,2,1,1,1,1,0,1,1,0,0,0
1738,17,1,3,1,3,0,4,4,1,5,4,3,1,18,1,1,0,3,2,0,1,0,0,1,0,1,1,1,0,1
1739,17,4,4,2,6,0,1,3,3,2,3,5,7,13,0,0,0,1,2,2,0,0,0,1,0,1,0,1,1,1
1740,17,4,2,4,1,3,1,5,5,5,1,2,18,2,0,1,0,1,2,1,2,1,1,0,1,0,1,0,0,0
1741,18,4,0,1,8,1,5,2,1,2,2,5,9,16,1,1,0,3,3,0,2,0,0,1,1,1,0,1,0,1
1742,16,3,4,1,5,0,5,1,5,3,5,2,4,15,1,1,0,4,3,3,0,0,0,1,0,0,1,1,0,1
1743,16,1,1,4,2,2,5,5,1,4,3,5,18,8,0,0,0,0,2,0,0,1,1,0,1,0,1,0,0,0
1744,17,2,4,1,5,0,2,1,3,5,5,2,20,11,1,1,1,3,0,1,2,1,0,0,0,1,0,0,1,1
1745,16,1,2,4,2,0,4,5,3,5,5,5,20,7,0,0,1,4,2,0,2,0,1,0,0,0,0,0,1,0
1746,16,0,3,4,3,2,4,5,5,4,5,4,0,9,0,1,1,3,2,3,1,0,1,0,0,0,0,0,0,0
1747,18,2,2,3,3,2,4,3,2,5,5,4,27,3,1,1,0,2,3,3,1,1,0,0,0,1,0,0,1,0
1748,15,1,0,1,6,0,1,2,4,3,2,3,7,14,1,0,0,3,2,0,1,0,0,0,0,1,1,1,0,1
1749,17,2,0,2,8,1,4,4,5,2,2,1,13,17,1,1,0,2,0,0,2,0,0,1,1,1,1,1,1,1
1750,17,0,4,3,1,2,5,3,1,3,2,4,22,3,1,0,1,4,0,2,0,1,1,0,1,1,0,0,1,0
1751,18,2,2,4,3,0,2,4,3,2,1,4,7,4,0,0,1,2,2,2,1,1,1,0,0,0,1,0,0,0
1752,18,4,0,3,9,0,1,5,5,3,2,5,2,19,0,0,1,3,0,1,0,0,0,1,0,1,1,0,1,1
1753,16,3,1,4,2,3,2,1,3,2,4,1,22,5,1,0,1,2,2,2,2,1,1,0,1,1,0,0,1,0
1754,17,0,1,4,1,0,3,4,5,5,2,5,13,7,1,1,1,0,3,1,1,1,1,0,0,1,0,0,1,0
1755,15,2,3,2,2,1,5,1,3,1,5,5,6,15,0,1,0,2,2,1,2,1,0,1,1,0,1,1,0,1
1756,18,0,4,2,10,1,1,4,2,2,5,3,1,18,0,0,1,2,4,0,0,0,0,1,1,1,0,1,0,1
1757,15,4,0,3,2,2,5,1,1,3,4,5,18,7,0,1,0,1,3,2,1,0,1,0,0,0,1,0,0,0
1758,15,3,3,2,2,2,2,3,5,1,3,5,27,4,0,1,0,0,0,3,0,1,1,0,1,0,0,0,1,0
1759,17,0,1,1,7,0,4,4,3,3,5,3,5,20,1,0,0,4,0,3,0,1,0,1,0,0,1,1,1,1
1760,17,4,3,3,1,2,3,3,5,4,5,5,3,7,0,1,1,2,3,0,1,0,1,0,1,0,0,0,0,0
1761,18,4,3,4,1,3,5,3,1,3,2,1,19,5,0,0,1,0,4,3,1,0,1,0,1,0,0,0,0,0
1762,17,4,0,1,4,0,3,1,5,3,2,3,0,15,1,1,0,4,3,3,2,0,0,1,0,1,0,1,0,1
1763,17,2,0,3,1,3,2,4,4,5,5,4,28,4,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0
1764,17,1,0,4,1,2,5,4,3,4,4,5,23,8,0,0,1,1,4,3,1,1,1,0,0,0,1,0,1,0
1765,15,0,4,3,3,2,4,2,1,5,5,1,17,4,1,1,0,4,3,0,1,1,0,1,0,0,1,0,1,0
1766,18,1,3,2,4,0,3,1,2,2,2,2,5,15,1,1,0,4,1,1,1,0,0,1,0,0,1,1,1,1
1767,16,4,3,1,5,0,1,4,4,3,2,3,9,14,1,0,0,2,2,2,1,0,0,1,0,1,1,1,1,1
1768,15,1,4,3,2,3,2,5,5,2,2,3,25,2,0,1,0,3,4,3,2,1,1,0,0,1,0,1,0,0
1769,17,4,1,4,2,2,5,2,5,5,4,5,14,9,0,0,0,4,2,0,0,0,1,0,1,0,1,0,0,0
1770,15,4,2,2,2,2,1,4,4,5,5,5,26,2,1,1,1,4,1,3,2,0,0,0,1,0,0,0,0,0
1771,17,3,1,4,1,3,4,1,2,4,2,3,16,5,1,0,0,1,0,2,0,1,1,0,1,0,1,0,1,0
1772,17,3,4,4,3,3,4,5,2,4,3,5,0,9,0,0,1,1,0,3,1,1,1,0,0,1,0,0,0,0
1773,15,1,3,3,1,0,3,4,5,4,2,5,14,9,1,0,1,1,0,1,2,0,1,0,1,0,1,1,0,0
1774,18,0,3,4,3,2,2,3,5,4,1,1,25,2,1,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0
1775,17,1,0,1,7,1,5,3,2,5,3,1,1,19,1,0,0,4,4,2,0,0,0,1,0,0,1,1,1,1
1776,18,0,0,3,2,2,1,5,2,1,2,1,21,0,0,1,1,1,2,1,1,1,0,0,0,1,0,0,0,0
1777,16,1,3,1,10,0,5,5,2,5,1,4,3,18,0,1,0,1,2,3,1,0,0,1,0,0,0,1,0,1
1778,17,2,3,3,2,1,1,5,5,1,4,3,26,7,0,0,1,0,0,3,0,1,0,0,0,0,1,0,1,0
1779,18,2,0,3,4,1,2,5,3,1,1,3,7,12,0,1,0,0,2,3,2,0,1,1,1,0,1,1,1,1
1780,18,0,0,1,2,1,4,1,4,2,5,5,6,11,0,0,0,1,1,2,0,0,0,1,1,0,0,1,0,1
1781,16,3,1,3,10,1,4,3,2,2,5,5,3,17,0,1,1,2,3,0,2,1,0,0,1,1,1,0,0,1
1782,18,0,3,2,1,2,5,4,5,3,4,3,12,4,1,1,1,3,3,2,2,1,1,0,1,0,1,0,0,0
1783,18,1,3,1,4,1,5,4,1,4,4,5,19,13,0,0,0,0,3,1,0,0,0,1,1,0,0,1,1,1
1784,16,4,4,4,3,3,3,3,5,3,4,1,28,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0
1785,17,2,1,3,4,2,1,4,3,5,1,2,15,10,1,1,0,4,0,2,0,0,1,0,1,1,0,0,0,1
1786,18,4,2,3,1,2,3,3,3,3,1,4,20,4,0,1,1,4,3,3,0,1,0,1,0,0,1,0,1,0
1787,18,2,2,4,3,3,1,2,2,2,4,1,27,4,0,0,0,1,4,1,1,1,1,1,1,0,1,0,1,0
1788,18,1,2,3,3,3,2,3,4,3,1,1,14,9,1,1,0,4,3,3,0,0,1,0,0,0,0,0,1,0
1789,15,2,0,2,9,0,5,4,5,4,5,5,6,16,1,1,0,4,2,2,0,1,0,1,1,1,1,0,0,1
1790,16,0,2,2,1,3,1,2,4,3,2,4,14,7,1,0,0,3,3,1,1,0,1,0,1,1,1,0,1,0
1791,15,4,4,4,2,2,4,4,1,3,3,2,9,4,0,1,1,2,3,0,1,1,1,0,0,1,1,0,1,0
1792,16,4,0,4,2,3,2,1,4,4,4,2,27,2,1,0,1,1,4,0,2,1,1,0,0,1,0,0,0,0
1793,17,1,0,4,2,3,4,4,4,2,5,5,28,5,0,0,1,3,0,2,2,0,1,0,0,0,1,0,1,0
1794,17,4,2,3,1,3,2,2,2,3,1,4,8,5,0,0,0,1,0,2,1,0,1,1,0,0,1,0,0,0
1795,18,1,0,4,2,2,1,3,1,5,3,1,20,6,0,1,0,2,2,0,1,1,1,0,1,0,0,0,1,0
1796,16,3,1,3,1,2,4,4,3,5,4,1,29,2,0,1,0,1,3,0,1,0,1,0,1,1,1,0,0,0
1797,17,0,1,3,3,3,1,3,4,5,1,3,18,8,1,0,1,4,1,2,0,0,1,0,0,1,0,0,1,0
1798,16,2,2,2,3,3,3,4,1,4,1,1,24,2,1,0,1,2,2,0,0,0,1,0,1,1,1,0,1,0
1799,17,2,4,2,6,0,2,5,1,2,3,2,11,14,0,1,1,3,0,1,0,0,0,1,0,1,1,1,1,1
1800,15,2,0,3,6,3,5,4,3,4,1,2,12,10,1,1,1,3,4,2,1,1,1,0,1,1,0,1,1,1
1801,17,3,3,2,1,3,4,5,2,4,3,4,13,7,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0
1802,15,0,2,1,6,0,1,4,1,3,5,1,0,13,0,0,1,3,0,3,2,1,0,1,0,1,0,1,1,1
1803,17,4,0,2,4,1,4,4,3,5,4,1,1,11,0,0,1,0,4,1,0,0,0,1,1,0,1,1,1,1
1804,18,4,2,4,3,3,1,5,5,5,1,1,19,4,1,1,0,4,3,2,0,0,1,0,1,1,1,0,1,0
1805,15,0,2,3,2,2,3,1,1,4,2,2,12,6,0,1,1,3,3,3,1,0,1,0,1,1,0,0,0,0
1806,17,0,4,4,1,3,5,3,5,5,3,2,21,4,0,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0
1807,18,2,3,1,9,1,4,2,5,2,5,5,2,20,1,0,0,0,2,1,2,1,0,1,1,0,1,1,1,1
1808,15,4,0,3,2,3,4,4,1,5,2,3,25,2,1,0,0,3,1,1,2,0,1,0,1,0,1,0,1,0
1809,18,0,2,2,9,0,1,2,3,2,4,1,2,16,1,1,0,4,2,2,1,0,1,1,0,0,0,1,0,1
1810,16,4,2,3,4,1,1,1,5,3,5,5,8,16,1,1,0,2,2,0,2,1,0,1,1,1,1,1,1,1
1811,16,0,0,3,1,2,4,4,2,4,3,4,18,5,0,0,1,2,0,2,2,0,1,0,0,1,0,0,0,0
1812,15,1,2,4,3,2,3,5,4,5,5,1,20,8,1,0,1,4,0,0,0,0,1,0,1,1,1,0,1,0
1813,17,2,2,3,4,3,4,5,5,4,5,1,28,0,0,1,0,3,1,2,1,0,1,0,0,1,1,0,1,0
1814,15,0,2,3,3,2,2,4,5,4,5,5,18,8,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0
1815,18,3,1,2,10,1,2,5,4,1,4,3,0,19,1,1,0,3,1,3,1,1,1,1,1,1,1,1,1,1
1816,17,0,1,3,2,3,4,1,3,5,2,4,20,8,1,0,1,0,0,2,0,1,1,0,1,1,1,0,0,0
1817,16,1,3,3,3,3,3,3,2,4,5,4,14,5,1,1,1,0,0,3,1,1,1,0,1,0,0,0,0,0
1818,17,3,4,1,6,0,1,3,2,2,1,4,4,14,1,0,1,3,2,2,2,1,0,1,0,1,0,1,0,1
1819,16,3,0,4,2,3,1,1,5,3,5,2,10,5,1,0,1,0,0,2,0,0,1,0,1,0,0,0,1,0
1820,17,0,4,2,9,0,4,5,1,4,5,3,2,16,0,1,1,1,3,2,0,0,0,1,0,0,0,1,1,1
1821,17,1,4,4,2,2,5,3,1,2,4,1,24,4,1,1,1,1,3,1,1,1,1,0,1,0,0,1,0,0
1822,17,3,1,3,2,3,1,5,5,4,4,3,25,0,1,0,1,2,1,2,2,0,1,0,0,1,0,0,1,0
1823,18,2,3,3,3,2,2,5,1,2,4,3,11,7,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
1824,18,2,4,4,3,1,2,2,2,1,4,3,27,1,1,0,0,3,3,1,2,1,1,0,1,1,0,1,1,0
1825,15,4,4,1,1,1,5,3,2,3,5,3,3,19,0,1,0,2,2,0,1,1,0,1,1,0,1,1,0,1
1826,15,4,2,2,8,1,5,5,4,2,5,3,2,16,1,1,1,1,4,0,2,1,0,1,0,0,0,1,0,1
1827,16,1,0,3,1,2,2,2,2,2,3,2,12,6,1,1,1,2,2,0,2,0,1,0,0,0,0,0,1,0
1828,18,3,3,3,3,3,4,1,3,4,4,5,20,7,1,1,0,4,4,0,2,0,1,0,0,0,0,0,0,0
1829,16,2,0,3,2,3,4,3,2,3,3,3,29,4,1,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0
1830,15,2,1,3,1,3,4,1,5,5,2,1,22,1,0,0,1,3,3,3,1,0,1,0,1,0,1,0,1,0
1831,16,1,4,2,5,1,2,1,1,5,4,3,1,14,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1
1832,15,3,4,4,2,3,5,4,1,4,2,4,14,7,0,1,0,2,4,0,1,0,1,0,1,0,0,0,1,0
1833,18,1,0,1,9,1,3,3,2,1,1,4,4,16,1,0,0,3,0,3,0,1,0,1,1,0,0,1,0,1
1834,17,0,1,2,8,0,2,1,2,2,5,4,2,16,0,0,0,0,0,3,2,1,0,1,0,1,1,1,1,1
1835,18,2,2,4,3,3,2,1,1,2,5,4,8,9,0,0,1,3,3,0,0,1,1,0,1,0,0,0,0,0
1836,16,1,2,3,1,3,1,1,1,3,3,3,23,6,1,1,0,0,1,2,0,1,1,0,1,0,0,0,1,0
1837,16,1,4,2,6,1,4,5,2,1,5,4,8,13,1,0,0,0,1,0,2,0,0,1,1,0,0,1,1,1
1838,18,0,4,3,1,2,1,3,3,5,2,2,21,3,0,1,0,0,4,3,1,1,1,0,1,1,0,0,1,0
1839,18,4,3,3,1,2,2,3,3,1,5,3,19,7,0,1,0,2,3,0,0,1,1,0,1,1,0,0,0,0
1840,15,2,0,3,3,3,2,3,1,3,4,5,27,3,1,0,1,0,0,3,2,1,1,0,0,1,1,0,1,0
1841,16,1,4,3,9,1,2,3,4,2,1,4,8,18,0,1,0,3,2,0,2,1,0,1,0,0,1,1,0,1
1842,16,2,1,1,10,0,3,3,3,3,3,3,3,18,0,0,0,4,2,3,1,0,0,1,0,0,0,0,1,1
1843,18,4,0,1,7,1,1,1,5,2,3,2,3,18,0,0,0,3,4,0,2,1,0,1,1,1,0,1,1,1
1844,17,1,3,2,5,1,5,2,1,2,3,1,1,15,1,0,0,2,4,2,2,0,0,1,1,0,1,1,1,1
1845,16,0,2,3,1,2,4,4,3,4,4,3,14,7,0,0,0,0,4,2,2,1,1,0,0,1,0,0,1,0
1846,17,2,3,1,4,0,4,3,2,3,5,5,14,12,0,0,1,4,3,3,1,0,0,1,1,1,0,1,1,1
1847,18,0,0,3,3,2,3,5,4,5,4,1,16,5,0,1,0,2,2,2,1,1,1,0,0,0,0,0,1,0
1848,18,4,2,1,6,0,1,2,2,3,2,4,9,15,1,0,0,1,3,2,2,0,0,1,1,1,0,0,0,1
1849,15,4,1,4,3,2,4,5,2,5,5,3,29,2,1,1,1,1,3,1,2,0,1,0,1,0,0,0,0,0
1850,16,2,2,2,8,1,2,1,4,2,4,4,3,20,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1851,17,4,2,3,3,3,1,4,1,5,2,1,12,7,1,0,1,4,3,0,1,1,0,1,1,1,1,0,0,0
1852,15,3,1,4,1,2,4,1,2,3,2,2,5,9,0,0,0,3,3,2,1,1,1,0,1,1,1,0,0,0
1853,16,2,4,2,3,3,1,1,1,4,4,5,19,8,1,1,1,4,0,2,0,1,1,0,0,1,0,0,0,0
1854,15,3,4,3,5,3,3,3,1,1,4,3,15,10,1,1,1,4,1,3,1,0,1,1,0,0,1,0,1,1
1855,18,4,2,4,3,3,5,5,1,5,1,1,19,5,0,1,0,4,0,0,2,0,1,0,0,1,0,0,1,0
1856,16,2,2,1,6,0,5,3,2,4,4,1,1,14,1,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1
1857,15,3,3,4,4,2,1,1,1,3,3,3,15,8,1,0,0,3,1,1,2,1,1,0,0,1,0,0,0,0
1858,15,4,4,1,8,1,3,4,2,2,5,3,2,17,1,0,1,4,2,2,2,1,0,1,0,1,1,1,0,1
1859,17,1,1,1,1,2,4,2,1,5,2,4,29,2,0,1,1,3,3,3,2,0,1,0,1,1,0,0,1,0
1860,15,1,2,3,3,2,2,1,5,5,3,3,18,8,1,1,0,0,1,3,1,1,1,0,1,1,1,0,0,0
1861,16,0,2,3,3,2,1,1,2,4,3,3,28,0,1,1,1,4,2,0,1,0,1,0,0,0,0,0,0,0
1862,16,1,3,2,6,0,1,1,5,1,2,1,6,12,0,0,0,4,0,2,1,1,0,1,1,0,0,1,1,1
1863,17,3,3,2,10,1,4,5,1,3,5,4,3,18,1,1,1,4,0,2,1,0,0,1,1,1,0,1,0,1
1864,16,1,3,1,3,2,2,2,2,2,1,4,14,8,1,1,1,0,4,3,1,0,1,0,0,1,1,0,0,0
1865,18,2,0,2,10,0,2,4,4,5,1,5,2,16,1,0,0,0,4,1,0,0,0,1,1,1,0,1,1,1
1866,16,2,1,1,3,3,4,1,5,2,3,5,20,5,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0
1867,16,2,0,1,4,1,1,2,3,4,3,5,3,20,1,0,1,2,3,0,0,1,0,1,1,1,0,1,1,1
1868,15,1,2,2,8,0,4,1,3,1,4,5,0,16,0,0,0,3,0,2,2,0,0,0,0,1,1,1,0,1
1869,15,1,3,2,9,1,5,2,4,1,1,4,5,19,0,0,0,2,1,2,2,1,0,1,1,1,0,1,0,1
1870,16,0,3,3,3,2,4,2,4,3,1,1,20,7,1,0,1,4,1,1,2,1,1,0,0,1,1,0,0,0
1871,17,4,3,1,4,3,3,5,3,4,5,5,22,11,1,0,1,4,1,2,2,0,0,1,0,1,1,1,0,1
1872,15,0,4,4,1,2,1,5,2,5,4,5,23,2,1,1,0,1,4,2,0,1,0,0,1,1,0,0,1,0
1873,17,3,1,1,8,1,3,2,1,3,2,4,2,20,0,1,1,2,0,3,0,1,0,1,1,0,0,1,1,1
1874,16,2,0,4,1,3,1,3,2,5,2,2,19,6,0,0,0,4,4,0,2,1,1,0,0,1,0,0,0,0
1875,16,1,1,3,4,2,1,1,3,2,5,1,20,10,1,0,0,2,4,0,1,1,1,0,0,1,0,0,1,1
1876,18,4,3,3,2,2,5,5,5,5,2,1,7,9,1,1,0,1,1,0,2,0,1,0,0,1,1,0,0,0
1877,15,4,2,1,6,0,4,2,5,4,1,1,25,13,0,1,0,2,2,3,2,1,0,1,1,1,1,1,1,1
1878,16,1,4,3,3,3,4,3,1,1,3,2,14,5,1,0,0,3,2,0,0,1,1,0,0,0,0,0,1,0
1879,18,0,1,4,3,2,5,2,1,4,4,5,6,5,0,1,0,1,2,0,2,1,1,0,0,0,0,0,0,0
